position,mlu,style,tempo,performer,division,division_follower,division_bigram,pattern,follower,bigram
17,line,-,MEDIUM UP,David Liebman,6,4,[6|4],111000,1111,[111000|1111]
18,line,-,MEDIUM UP,David Liebman,4,2,[4|2],1111,11,[1111|11]
19,line,-,MEDIUM UP,David Liebman,2,1,[2|1],11,1,[11|1]
20,line,-,MEDIUM UP,David Liebman,1,1,[1|1],1,1,[1|1]
21,line,-,MEDIUM UP,David Liebman,1,1,[1|1],1,1,[1|1]
22,line,-,MEDIUM UP,David Liebman,1,1,[1|1],1,1,[1|1]
23,line,-,MEDIUM UP,David Liebman,1,1,[1|1],1,1,[1|1]
24,line,-,MEDIUM UP,David Liebman,1,4,[1|4],1,0011,[1|0011]
25,line,-,MEDIUM UP,David Liebman,4,4,[4|4],0011,0011,[0011|0011]
26,line,-,MEDIUM UP,David Liebman,4,4,[4|4],0011,1111,[0011|1111]
27,line,-,MEDIUM UP,David Liebman,4,4,[4|4],1111,1111,[1111|1111]
28,line,-,MEDIUM UP,David Liebman,4,4,[4|4],1111,1111,[1111|1111]
29,line,-,MEDIUM UP,David Liebman,4,3,[4|3],1111,111,[1111|111]
30,line,-,MEDIUM UP,David Liebman,3,3,[3|3],111,011,[111|011]
31,line,-,MEDIUM UP,David Liebman,3,4,[3|4],011,1111,[011|1111]
32,line,-,MEDIUM UP,David Liebman,4,2,[4|2],1111,01,[1111|01]
33,line,-,MEDIUM UP,David Liebman,2,2,[2|2],01,11,[01|11]
34,line,-,MEDIUM UP,David Liebman,2,0,[2|0],11,0,[11|0]
1,lick,-,MEDIUM SLOW,Steve Coleman,2,4,[2|4],11,0111,[11|0111]
2,lick,-,MEDIUM SLOW,Steve Coleman,4,3,[4|3],0111,111,[0111|111]
3,lick,-,MEDIUM SLOW,Steve Coleman,3,4,[3|4],111,1111,[111|1111]
4,lick,-,MEDIUM SLOW,Steve Coleman,4,0,[4|0],1111,0,[1111|0]
1,lick,-,MEDIUM,Phil Woods,2,1,[2|1],01,1,[01|1]
2,lick,-,MEDIUM,Phil Woods,1,4,[1|4],1,1111,[1|1111]
3,lick,-,MEDIUM,Phil Woods,4,2,[4|2],1111,11,[1111|11]
4,lick,-,MEDIUM,Phil Woods,2,2,[2|2],11,11,[11|11]
5,lick,-,MEDIUM,Phil Woods,2,0,[2|0],11,0,[11|0]
1,line,-,MEDIUM SLOW,Steve Coleman,1,4,[1|4],1,0111,[1|0111]
2,line,-,MEDIUM SLOW,Steve Coleman,4,4,[4|4],0111,1111,[0111|1111]
3,line,-,MEDIUM SLOW,Steve Coleman,4,4,[4|4],1111,1111,[1111|1111]
4,line,-,MEDIUM SLOW,Steve Coleman,4,6,[4|6],1111,111101,[1111|111101]
5,line,-,MEDIUM SLOW,Steve Coleman,6,2,[6|2],111101,11,[111101|11]
6,line,-,MEDIUM SLOW,Steve Coleman,2,4,[2|4],11,0111,[11|0111]
7,line,-,MEDIUM SLOW,Steve Coleman,4,4,[4|4],0111,1111,[0111|1111]
8,line,-,MEDIUM SLOW,Steve Coleman,4,4,[4|4],1111,0110,[1111|0110]
9,line,-,MEDIUM SLOW,Steve Coleman,4,4,[4|4],0110,0110,[0110|0110]
10,line,-,MEDIUM SLOW,Steve Coleman,4,4,[4|4],0110,1111,[0110|1111]
11,line,-,MEDIUM SLOW,Steve Coleman,4,0,[4|0],1111,0,[1111|0]
1,lick,-,MEDIUM,Miles Davis,2,2,[2|2],11,11,[11|11]
2,lick,-,MEDIUM,Miles Davis,2,4,[2|4],11,0001,[11|0001]
3,lick,-,MEDIUM,Miles Davis,4,4,[4|4],0001,1001,[0001|1001]
4,lick,-,MEDIUM,Miles Davis,4,1,[4|1],1001,1,[1001|1]
5,lick,-,MEDIUM,Miles Davis,1,0,[1|0],1,0,[1|0]
1,lick,-,MEDIUM,Steve Coleman,1,1,[1|1],1,0,[1|0]
2,lick,-,MEDIUM,Steve Coleman,1,4,[1|4],0,1111,[0|1111]
3,lick,-,MEDIUM,Steve Coleman,4,0,[4|0],1111,0,[1111|0]
1,lick,-,UP,David Liebman,1,2,[1|2],1,01,[1|01]
2,lick,-,UP,David Liebman,2,2,[2|2],01,11,[01|11]
3,lick,-,UP,David Liebman,2,4,[2|4],11,0011,[11|0011]
4,lick,-,UP,David Liebman,4,0,[4|0],0011,0,[0011|0]
1,lick,-,UP,Michael Brecker,1,4,[1|4],1,0001,[1|0001]
2,lick,-,UP,Michael Brecker,4,2,[4|2],0001,11,[0001|11]
3,lick,-,UP,Michael Brecker,2,1,[2|1],11,1,[11|1]
4,lick,-,UP,Michael Brecker,1,2,[1|2],1,11,[1|11]
5,lick,-,UP,Michael Brecker,2,4,[2|4],11,1001,[11|1001]
6,lick,-,UP,Michael Brecker,4,2,[4|2],1001,11,[1001|11]
7,lick,-,UP,Michael Brecker,2,4,[2|4],11,0001,[11|0001]
8,lick,-,UP,Michael Brecker,4,4,[4|4],0001,1001,[0001|1001]
9,lick,-,UP,Michael Brecker,4,2,[4|2],1001,11,[1001|11]
10,lick,-,UP,Michael Brecker,2,2,[2|2],11,01,[11|01]
11,lick,-,UP,Michael Brecker,2,1,[2|1],01,1,[01|1]
12,lick,-,UP,Michael Brecker,1,1,[1|1],1,1,[1|1]
13,lick,-,UP,Michael Brecker,1,4,[1|4],1,1011,[1|1011]
14,lick,-,UP,Michael Brecker,4,2,[4|2],1011,01,[1011|01]
15,lick,-,UP,Michael Brecker,2,1,[2|1],01,1,[01|1]
16,lick,-,UP,Michael Brecker,1,1,[1|1],1,1,[1|1]
17,lick,-,UP,Michael Brecker,1,1,[1|1],1,1,[1|1]
18,lick,-,UP,Michael Brecker,1,1,[1|1],1,1,[1|1]
19,lick,-,UP,Michael Brecker,1,0,[1|0],1,0,[1|0]
1,line,-,UP,John Coltrane,3,2,[3|2],110,11,[110|11]
2,line,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
3,line,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
4,line,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
5,line,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
6,line,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
7,line,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
8,line,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
9,line,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
10,line,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
11,line,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
12,line,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
13,line,-,UP,John Coltrane,2,1,[2|1],11,1,[11|1]
14,line,-,UP,John Coltrane,1,2,[1|2],1,11,[1|11]
15,line,-,UP,John Coltrane,2,1,[2|1],11,1,[11|1]
16,line,-,UP,John Coltrane,1,2,[1|2],1,11,[1|11]
17,line,-,UP,John Coltrane,2,4,[2|4],11,1101,[11|1101]
18,line,-,UP,John Coltrane,4,1,[4|1],1101,1,[1101|1]
19,line,-,UP,John Coltrane,1,3,[1|3],1,111,[1|111]
20,line,-,UP,John Coltrane,3,3,[3|3],111,111,[111|111]
21,line,-,UP,John Coltrane,3,2,[3|2],111,11,[111|11]
22,line,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
23,line,-,UP,John Coltrane,2,4,[2|4],11,0001,[11|0001]
24,line,-,UP,John Coltrane,4,2,[4|2],0001,11,[0001|11]
25,line,-,UP,John Coltrane,2,4,[2|4],11,1011,[11|1011]
26,line,-,UP,John Coltrane,4,2,[4|2],1011,11,[1011|11]
27,line,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
28,line,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
29,line,-,UP,John Coltrane,2,0,[2|0],11,0,[11|0]
1,line,-,UP,Wayne Shorter,2,2,[2|2],11,11,[11|11]
2,line,-,UP,Wayne Shorter,2,4,[2|4],11,1001,[11|1001]
3,line,-,UP,Wayne Shorter,4,3,[4|3],1001,011,[1001|011]
4,line,-,UP,Wayne Shorter,3,2,[3|2],011,11,[011|11]
5,line,-,UP,Wayne Shorter,2,3,[2|3],11,011,[11|011]
6,line,-,UP,Wayne Shorter,3,2,[3|2],011,11,[011|11]
7,line,-,UP,Wayne Shorter,2,0,[2|0],11,0,[11|0]
1,lick,-,MEDIUM SLOW,Steve Coleman,4,4,[4|4],1111,1111,[1111|1111]
2,lick,-,MEDIUM SLOW,Steve Coleman,4,6,[4|6],1111,111011,[1111|111011]
3,lick,-,MEDIUM SLOW,Steve Coleman,6,0,[6|0],111011,0,[111011|0]
1,line,-,UP,Sonny Rollins,2,1,[2|1],11,1,[11|1]
2,line,-,UP,Sonny Rollins,1,1,[1|1],1,1,[1|1]
3,line,-,UP,Sonny Rollins,1,2,[1|2],1,11,[1|11]
4,line,-,UP,Sonny Rollins,2,2,[2|2],11,01,[11|01]
5,line,-,UP,Sonny Rollins,2,2,[2|2],01,01,[01|01]
6,line,-,UP,Sonny Rollins,2,2,[2|2],01,01,[01|01]
7,line,-,UP,Sonny Rollins,2,2,[2|2],01,01,[01|01]
8,line,-,UP,Sonny Rollins,2,0,[2|0],01,0,[01|0]
1,lick,-,MEDIUM UP,Steve Lacy,2,5,[2|5],11,01111,[11|01111]
2,lick,-,MEDIUM UP,Steve Lacy,5,2,[5|2],01111,11,[01111|11]
3,lick,-,MEDIUM UP,Steve Lacy,2,2,[2|2],11,11,[11|11]
4,lick,-,MEDIUM UP,Steve Lacy,2,2,[2|2],11,11,[11|11]
5,lick,-,MEDIUM UP,Steve Lacy,2,2,[2|2],11,11,[11|11]
6,lick,-,MEDIUM UP,Steve Lacy,2,0,[2|0],11,0,[11|0]
1,line,-,UP,Joe Lovano,1,4,[1|4],1,0001,[1|0001]
2,line,-,UP,Joe Lovano,4,4,[4|4],0001,0011,[0001|0011]
3,line,-,UP,Joe Lovano,4,4,[4|4],0011,1111,[0011|1111]
4,line,-,UP,Joe Lovano,4,4,[4|4],1111,1011,[1111|1011]
5,line,-,UP,Joe Lovano,4,3,[4|3],1011,011,[1011|011]
6,line,-,UP,Joe Lovano,3,2,[3|2],011,11,[011|11]
7,line,-,UP,Joe Lovano,2,3,[2|3],11,011,[11|011]
8,line,-,UP,Joe Lovano,3,4,[3|4],011,1011,[011|1011]
9,line,-,UP,Joe Lovano,4,4,[4|4],1011,1001,[1011|1001]
10,line,-,UP,Joe Lovano,4,2,[4|2],1001,11,[1001|11]
11,line,-,UP,Joe Lovano,2,4,[2|4],11,1101,[11|1101]
12,line,-,UP,Joe Lovano,4,2,[4|2],1101,11,[1101|11]
13,line,-,UP,Joe Lovano,2,2,[2|2],11,01,[11|01]
14,line,-,UP,Joe Lovano,2,0,[2|0],01,0,[01|0]
1,line,-,MEDIUM,John Coltrane,4,6,[4|6],0111,010111,[0111|010111]
2,line,-,MEDIUM,John Coltrane,6,0,[6|0],010111,0,[010111|0]
1,lick,-,MEDIUM,Gerry Mulligan,1,2,[1|2],1,11,[1|11]
2,lick,-,MEDIUM,Gerry Mulligan,2,1,[2|1],11,1,[11|1]
3,lick,-,MEDIUM,Gerry Mulligan,1,2,[1|2],1,11,[1|11]
4,lick,-,MEDIUM,Gerry Mulligan,2,3,[2|3],11,011,[11|011]
5,lick,-,MEDIUM,Gerry Mulligan,3,2,[3|2],011,11,[011|11]
6,lick,-,MEDIUM,Gerry Mulligan,2,2,[2|2],11,11,[11|11]
7,lick,-,MEDIUM,Gerry Mulligan,2,0,[2|0],11,0,[11|0]
1,line,-,MEDIUM UP,Freddie Hubbard,6,2,[6|2],010001,11,[010001|11]
2,line,-,MEDIUM UP,Freddie Hubbard,2,1,[2|1],11,1,[11|1]
3,line,-,MEDIUM UP,Freddie Hubbard,1,2,[1|2],1,11,[1|11]
4,line,-,MEDIUM UP,Freddie Hubbard,2,3,[2|3],11,110,[11|110]
5,line,-,MEDIUM UP,Freddie Hubbard,3,2,[3|2],110,11,[110|11]
6,line,-,MEDIUM UP,Freddie Hubbard,2,2,[2|2],11,11,[11|11]
7,line,-,MEDIUM UP,Freddie Hubbard,2,2,[2|2],11,01,[11|01]
8,line,-,MEDIUM UP,Freddie Hubbard,2,0,[2|0],01,0,[01|0]
1,lick,-,MEDIUM UP,John Coltrane,2,2,[2|2],11,11,[11|11]
2,lick,-,MEDIUM UP,John Coltrane,2,4,[2|4],11,0001,[11|0001]
3,lick,-,MEDIUM UP,John Coltrane,4,1,[4|1],0001,1,[0001|1]
4,lick,-,MEDIUM UP,John Coltrane,1,0,[1|0],1,0,[1|0]
1,lick,-,MEDIUM,Curtis Fuller,1,4,[1|4],1,0001,[1|0001]
2,lick,-,MEDIUM,Curtis Fuller,4,1,[4|1],0001,1,[0001|1]
3,lick,-,MEDIUM,Curtis Fuller,1,1,[1|1],1,1,[1|1]
4,lick,-,MEDIUM,Curtis Fuller,1,4,[1|4],1,0111,[1|0111]
5,lick,-,MEDIUM,Curtis Fuller,4,0,[4|0],0111,0,[0111|0]
1,lick,-,UP,Michael Brecker,2,2,[2|2],11,01,[11|01]
2,lick,-,UP,Michael Brecker,2,2,[2|2],01,01,[01|01]
3,lick,-,UP,Michael Brecker,2,2,[2|2],01,01,[01|01]
4,lick,-,UP,Michael Brecker,2,2,[2|2],01,01,[01|01]
5,lick,-,UP,Michael Brecker,2,2,[2|2],01,01,[01|01]
6,lick,-,UP,Michael Brecker,2,3,[2|3],01,111,[01|111]
7,lick,-,UP,Michael Brecker,3,0,[3|0],111,0,[111|0]
1,lick,-,MEDIUM UP,Clifford Brown,2,2,[2|2],01,11,[01|11]
2,lick,-,MEDIUM UP,Clifford Brown,2,4,[2|4],11,0001,[11|0001]
3,lick,-,MEDIUM UP,Clifford Brown,4,4,[4|4],0001,0011,[0001|0011]
4,lick,-,MEDIUM UP,Clifford Brown,4,2,[4|2],0011,11,[0011|11]
5,lick,-,MEDIUM UP,Clifford Brown,2,4,[2|4],11,0001,[11|0001]
6,lick,-,MEDIUM UP,Clifford Brown,4,0,[4|0],0001,0,[0001|0]
1,lick,-,MEDIUM UP,Don Ellis,5,3,[5|3],01111,110,[01111|110]
2,lick,-,MEDIUM UP,Don Ellis,3,3,[3|3],110,111,[110|111]
3,lick,-,MEDIUM UP,Don Ellis,3,3,[3|3],111,110,[111|110]
4,lick,-,MEDIUM UP,Don Ellis,3,3,[3|3],110,110,[110|110]
5,lick,-,MEDIUM UP,Don Ellis,3,4,[3|4],110,1100,[110|1100]
6,lick,-,MEDIUM UP,Don Ellis,4,1,[4|1],1100,1,[1100|1]
7,lick,-,MEDIUM UP,Don Ellis,1,4,[1|4],1,1001,[1|1001]
8,lick,-,MEDIUM UP,Don Ellis,4,0,[4|0],1001,0,[1001|0]
1,line,-,UP,Clifford Brown,2,2,[2|2],11,11,[11|11]
2,line,-,UP,Clifford Brown,2,2,[2|2],11,01,[11|01]
3,line,-,UP,Clifford Brown,2,2,[2|2],01,11,[01|11]
4,line,-,UP,Clifford Brown,2,1,[2|1],11,1,[11|1]
5,line,-,UP,Clifford Brown,1,1,[1|1],1,1,[1|1]
6,line,-,UP,Clifford Brown,1,0,[1|0],1,0,[1|0]
1,line,-,UP,Stan Getz,2,2,[2|2],11,11,[11|11]
2,line,-,UP,Stan Getz,2,2,[2|2],11,11,[11|11]
3,line,-,UP,Stan Getz,2,2,[2|2],11,11,[11|11]
4,line,-,UP,Stan Getz,2,2,[2|2],11,11,[11|11]
5,line,-,UP,Stan Getz,2,2,[2|2],11,11,[11|11]
6,line,-,UP,Stan Getz,2,2,[2|2],11,11,[11|11]
7,line,-,UP,Stan Getz,2,2,[2|2],11,01,[11|01]
8,line,-,UP,Stan Getz,2,2,[2|2],01,11,[01|11]
9,line,-,UP,Stan Getz,2,2,[2|2],11,11,[11|11]
10,line,-,UP,Stan Getz,2,1,[2|1],11,1,[11|1]
11,line,-,UP,Stan Getz,1,1,[1|1],1,1,[1|1]
12,line,-,UP,Stan Getz,1,1,[1|1],1,1,[1|1]
13,line,-,UP,Stan Getz,1,1,[1|1],1,1,[1|1]
14,line,-,UP,Stan Getz,1,2,[1|2],1,11,[1|11]
15,line,-,UP,Stan Getz,2,2,[2|2],11,01,[11|01]
16,line,-,UP,Stan Getz,2,0,[2|0],01,0,[01|0]
1,lick,-,UP,Chris Potter,1,4,[1|4],1,1100,[1|1100]
2,lick,-,UP,Chris Potter,4,4,[4|4],1100,1001,[1100|1001]
3,lick,-,UP,Chris Potter,4,1,[4|1],1001,1,[1001|1]
4,lick,-,UP,Chris Potter,1,1,[1|1],1,1,[1|1]
5,lick,-,UP,Chris Potter,1,2,[1|2],1,11,[1|11]
6,lick,-,UP,Chris Potter,2,2,[2|2],11,01,[11|01]
7,lick,-,UP,Chris Potter,2,3,[2|3],01,011,[01|011]
8,lick,-,UP,Chris Potter,3,2,[3|2],011,11,[011|11]
9,lick,-,UP,Chris Potter,2,0,[2|0],11,0,[11|0]
1,line,-,UP,John Coltrane,1,2,[1|2],1,11,[1|11]
2,line,-,UP,John Coltrane,2,3,[2|3],11,111,[11|111]
3,line,-,UP,John Coltrane,3,2,[3|2],111,01,[111|01]
4,line,-,UP,John Coltrane,2,1,[2|1],01,1,[01|1]
5,line,-,UP,John Coltrane,1,4,[1|4],1,0110,[1|0110]
6,line,-,UP,John Coltrane,4,2,[4|2],0110,01,[0110|01]
7,line,-,UP,John Coltrane,2,1,[2|1],01,1,[01|1]
8,line,-,UP,John Coltrane,1,4,[1|4],1,1011,[1|1011]
9,line,-,UP,John Coltrane,4,2,[4|2],1011,11,[1011|11]
10,line,-,UP,John Coltrane,2,4,[2|4],11,1101,[11|1101]
11,line,-,UP,John Coltrane,4,2,[4|2],1101,11,[1101|11]
12,line,-,UP,John Coltrane,2,0,[2|0],11,0,[11|0]
1,line,-,UP,J.J. Johnson,1,2,[1|2],1,11,[1|11]
2,line,-,UP,J.J. Johnson,2,1,[2|1],11,1,[11|1]
3,line,-,UP,J.J. Johnson,1,2,[1|2],1,11,[1|11]
4,line,-,UP,J.J. Johnson,2,2,[2|2],11,01,[11|01]
5,line,-,UP,J.J. Johnson,2,2,[2|2],01,11,[01|11]
6,line,-,UP,J.J. Johnson,2,1,[2|1],11,1,[11|1]
7,line,-,UP,J.J. Johnson,1,2,[1|2],1,11,[1|11]
8,line,-,UP,J.J. Johnson,2,4,[2|4],11,0001,[11|0001]
9,line,-,UP,J.J. Johnson,4,5,[4|5],0001,01101,[0001|01101]
10,line,-,UP,J.J. Johnson,5,2,[5|2],01101,01,[01101|01]
11,line,-,UP,J.J. Johnson,2,2,[2|2],01,01,[01|01]
12,line,-,UP,J.J. Johnson,2,2,[2|2],01,11,[01|11]
13,line,-,UP,J.J. Johnson,2,4,[2|4],11,0011,[11|0011]
14,line,-,UP,J.J. Johnson,4,0,[4|0],0011,0,[0011|0]
1,lick,-,UP,Michael Brecker,2,2,[2|2],11,11,[11|11]
2,lick,-,UP,Michael Brecker,2,2,[2|2],11,11,[11|11]
3,lick,-,UP,Michael Brecker,2,4,[2|4],11,0011,[11|0011]
4,lick,-,UP,Michael Brecker,4,4,[4|4],0011,0001,[0011|0001]
5,lick,-,UP,Michael Brecker,4,2,[4|2],0001,11,[0001|11]
6,lick,-,UP,Michael Brecker,2,2,[2|2],11,01,[11|01]
7,lick,-,UP,Michael Brecker,2,1,[2|1],01,1,[01|1]
8,lick,-,UP,Michael Brecker,1,4,[1|4],1,0001,[1|0001]
9,lick,-,UP,Michael Brecker,4,3,[4|3],0001,011,[0001|011]
10,lick,-,UP,Michael Brecker,3,3,[3|3],011,111,[011|111]
11,lick,-,UP,Michael Brecker,3,3,[3|3],111,011,[111|011]
12,lick,-,UP,Michael Brecker,3,3,[3|3],011,011,[011|011]
13,lick,-,UP,Michael Brecker,3,2,[3|2],011,01,[011|01]
14,lick,-,UP,Michael Brecker,2,1,[2|1],01,1,[01|1]
15,lick,-,UP,Michael Brecker,1,0,[1|0],1,0,[1|0]
1,lick,-,UP,Michael Brecker,2,4,[2|4],11,0001,[11|0001]
2,lick,-,UP,Michael Brecker,4,2,[4|2],0001,01,[0001|01]
3,lick,-,UP,Michael Brecker,2,2,[2|2],01,11,[01|11]
4,lick,-,UP,Michael Brecker,2,2,[2|2],11,11,[11|11]
5,lick,-,UP,Michael Brecker,2,2,[2|2],11,11,[11|11]
6,lick,-,UP,Michael Brecker,2,1,[2|1],11,1,[11|1]
7,lick,-,UP,Michael Brecker,1,4,[1|4],1,0111,[1|0111]
8,lick,-,UP,Michael Brecker,4,2,[4|2],0111,11,[0111|11]
9,lick,-,UP,Michael Brecker,2,2,[2|2],11,11,[11|11]
10,lick,-,UP,Michael Brecker,2,2,[2|2],11,11,[11|11]
11,lick,-,UP,Michael Brecker,2,1,[2|1],11,1,[11|1]
12,lick,-,UP,Michael Brecker,1,4,[1|4],1,1101,[1|1101]
13,lick,-,UP,Michael Brecker,4,0,[4|0],1101,0,[1101|0]
1,lick,-,MEDIUM,Pat Metheny,6,4,[6|4],100111,0111,[100111|0111]
2,lick,-,MEDIUM,Pat Metheny,4,6,[4|6],0111,010011,[0111|010011]
3,lick,-,MEDIUM,Pat Metheny,6,0,[6|0],010011,0,[010011|0]
1,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
2,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
3,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
4,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
5,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
6,lick,-,MEDIUM UP,Milt Jackson,2,4,[2|4],11,1011,[11|1011]
7,lick,-,MEDIUM UP,Milt Jackson,4,4,[4|4],1011,0111,[1011|0111]
8,lick,-,MEDIUM UP,Milt Jackson,4,2,[4|2],0111,11,[0111|11]
9,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
10,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
11,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
12,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,01,[11|01]
13,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],01,11,[01|11]
14,lick,-,MEDIUM UP,Milt Jackson,2,3,[2|3],11,111,[11|111]
15,lick,-,MEDIUM UP,Milt Jackson,3,2,[3|2],111,11,[111|11]
16,lick,-,MEDIUM UP,Milt Jackson,2,1,[2|1],11,1,[11|1]
17,lick,-,MEDIUM UP,Milt Jackson,1,1,[1|1],1,1,[1|1]
18,lick,-,MEDIUM UP,Milt Jackson,1,2,[1|2],1,11,[1|11]
19,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
20,lick,-,MEDIUM UP,Milt Jackson,2,3,[2|3],11,111,[11|111]
21,lick,-,MEDIUM UP,Milt Jackson,3,4,[3|4],111,1111,[111|1111]
22,lick,-,MEDIUM UP,Milt Jackson,4,4,[4|4],1111,0011,[1111|0011]
23,lick,-,MEDIUM UP,Milt Jackson,4,2,[4|2],0011,01,[0011|01]
24,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],01,11,[01|11]
25,lick,-,MEDIUM UP,Milt Jackson,2,1,[2|1],11,1,[11|1]
26,lick,-,MEDIUM UP,Milt Jackson,1,1,[1|1],1,1,[1|1]
27,lick,-,MEDIUM UP,Milt Jackson,1,2,[1|2],1,11,[1|11]
28,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
29,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
30,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
31,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
32,lick,-,MEDIUM UP,Milt Jackson,2,3,[2|3],11,111,[11|111]
33,lick,-,MEDIUM UP,Milt Jackson,3,2,[3|2],111,01,[111|01]
34,lick,-,MEDIUM UP,Milt Jackson,2,1,[2|1],01,1,[01|1]
35,lick,-,MEDIUM UP,Milt Jackson,1,2,[1|2],1,11,[1|11]
36,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
37,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
38,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
39,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
40,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
41,lick,-,MEDIUM UP,Milt Jackson,2,1,[2|1],11,1,[11|1]
42,lick,-,MEDIUM UP,Milt Jackson,1,2,[1|2],1,11,[1|11]
43,lick,-,MEDIUM UP,Milt Jackson,2,3,[2|3],11,111,[11|111]
44,lick,-,MEDIUM UP,Milt Jackson,3,1,[3|1],111,1,[111|1]
45,lick,-,MEDIUM UP,Milt Jackson,1,2,[1|2],1,11,[1|11]
46,lick,-,MEDIUM UP,Milt Jackson,2,1,[2|1],11,1,[11|1]
47,lick,-,MEDIUM UP,Milt Jackson,1,2,[1|2],1,11,[1|11]
48,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
49,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
50,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,01,[11|01]
51,lick,-,MEDIUM UP,Milt Jackson,2,3,[2|3],01,111,[01|111]
52,lick,-,MEDIUM UP,Milt Jackson,3,2,[3|2],111,11,[111|11]
53,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
54,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
55,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
56,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,11,[11|11]
57,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],11,01,[11|01]
58,lick,-,MEDIUM UP,Milt Jackson,2,2,[2|2],01,11,[01|11]
59,lick,-,MEDIUM UP,Milt Jackson,2,1,[2|1],11,1,[11|1]
60,lick,-,MEDIUM UP,Milt Jackson,1,4,[1|4],1,1001,[1|1001]
61,lick,-,MEDIUM UP,Milt Jackson,4,0,[4|0],1001,0,[1001|0]
1,lick,-,UP,Don Byas,2,1,[2|1],11,1,[11|1]
2,lick,-,UP,Don Byas,1,4,[1|4],1,1011,[1|1011]
3,lick,-,UP,Don Byas,4,1,[4|1],1011,1,[1011|1]
4,lick,-,UP,Don Byas,1,3,[1|3],1,011,[1|011]
5,lick,-,UP,Don Byas,3,2,[3|2],011,01,[011|01]
6,lick,-,UP,Don Byas,2,2,[2|2],01,01,[01|01]
7,lick,-,UP,Don Byas,2,0,[2|0],01,0,[01|0]
1,line,-,MEDIUM UP,Art Pepper,1,4,[1|4],1,1111,[1|1111]
2,line,-,MEDIUM UP,Art Pepper,4,4,[4|4],1111,1111,[1111|1111]
3,line,-,MEDIUM UP,Art Pepper,4,0,[4|0],1111,0,[1111|0]
1,line,-,UP,David Liebman,2,1,[2|1],01,1,[01|1]
2,line,-,UP,David Liebman,1,2,[1|2],1,11,[1|11]
3,line,-,UP,David Liebman,2,2,[2|2],11,11,[11|11]
4,line,-,UP,David Liebman,2,2,[2|2],11,11,[11|11]
5,line,-,UP,David Liebman,2,1,[2|1],11,1,[11|1]
6,line,-,UP,David Liebman,1,4,[1|4],1,1011,[1|1011]
7,line,-,UP,David Liebman,4,3,[4|3],1011,011,[1011|011]
8,line,-,UP,David Liebman,3,2,[3|2],011,01,[011|01]
